feature,count0@False,count1@False,count0@True,count1@True
dreaming,7123,1,2298,0
ated,7123,1,2298,0
drenches,7123,1,2298,0
dress,7123,1,2298,0
dressed,7123,1,2298,0
darren,7123,1,2298,0
dartaa,7123,1,2298,0
carotene,7123,1,2298,0
cash,7123,1,2298,0
drake,7123,1,2298,0
dram,7123,1,2298,0
drama,7123,1,2298,0
dramabank,7123,1,2298,0
atlocation,7123,1,2298,0
atlanta,7123,1,2298,0
ative,7123,1,2298,0
dramaturgical,7123,1,2298,0
dasa,7123,1,2298,0
das,7123,1,2298,0
atively,7123,1,2298,0
dravidian,7123,1,2298,0
atherosclerosis,7123,1,2298,0
atherosclerotic,7123,1,2298,0
athletes,7123,1,2298,0
drawer,7123,1,2298,0
dthb,7123,1,2298,0
dsvs,7123,1,2298,0
dadn,7123,1,2298,0
dadianao,7123,1,2298,0
dts,7123,1,2298,0
asses,7123,1,2298,0
dtws,7123,1,2298,0
asserts,7123,1,2298,0
assessors,7123,1,2298,0
dagan,7123,1,2298,0
dsls,7123,1,2298,0
dspls,7123,1,2298,0
dsmt,7123,1,2298,0
dagitty,7123,1,2298,0
dsr,7123,1,2298,0
dstc5,7123,1,2298,0
dsrim,7123,1,2298,0
assignm,7123,1,2298,0
dssim,7123,1,2298,0
dsss,7123,1,2298,0
assetto,7123,1,2298,0
damping,7123,1,2298,0
astadhyayi,7123,1,2298,0
carts,7123,1,2298,0
athe,7123,1,2298,0
antenna,7123,1,2298,0
antagonistic,7123,1,2298,0
crowdstrap,7123,1,2298,0
emarche,7123,1,2298,0
creations,7123,1,2298,0
chalasani,7123,1,2298,0
embeddingsencode,7123,1,2298,0
chalearn,7123,1,2298,0
amcs,7123,1,2298,0
credence,7123,1,2298,0
credentials,7123,1,2298,0
amending,7123,1,2298,0
amendment,7123,1,2298,0
embassies,7123,1,2298,0
credulous,7123,1,2298,0
amex,7123,1,2298,0
crests,7123,1,2298,0
aml,7123,1,2298,0
emantic,7123,1,2298,0
emanates,7123,1,2298,0
cgt,7123,1,2298,0
cgb,7123,1,2298,0
amici,7123,1,2298,0
amicus,7123,1,2298,0
amin,7123,1,2298,0
crgs,7123,1,2298,0
antennas,7123,1,2298,0
currency,7123,1,2298,0
cubes,7123,1,2298,0
ccpm,7123,1,2298,0
chal,7123,1,2298,0
creatively,7123,1,2298,0
electrically,7123,1,2298,0
amsterdam,7123,1,2298,0
cricket,7123,1,2298,0
amortize,7123,1,2298,0
amm,7123,1,2298,0
elude,7123,1,2298,0
emblems,7123,1,2298,0
cfn,7123,1,2298,0
cfi,7123,1,2298,0
amyloidosis,7123,1,2298,0
cfls,7123,1,2298,0
elsewhere,7123,1,2298,0
cfmd,7123,1,2298,0
elstd,7123,1,2298,0
criminant,7123,1,2298,0
creators,7123,1,2298,0
amsrn,7123,1,2298,0
amsom,7123,1,2298,0
cripple,7123,1,2298,0
cfpm,7123,1,2298,0
criminology,7123,1,2298,0
cfrss,7123,1,2298,0
cgans,7123,1,2298,0
amlite,7123,1,2298,0
emacs,7123,1,2298,0
chaitin,7123,1,2298,0
amend,7123,1,2298,0
ameliorated,7123,1,2298,0
ccqsp,7123,1,2298,0
april,7123,1,2298,0
appurtenance,7123,1,2298,0
efs,7123,1,2298,0
cdm,7123,1,2298,0
effortlessly,7123,1,2298,0
appraise,7123,1,2298,0
apposite,7123,1,2298,0
cdma,7123,1,2298,0
appointed,7123,1,2298,0
cdiscount,7123,1,2298,0
cdnm,7123,1,2298,0
ctakes,7123,1,2298,0
efinissons,7123,1,2298,0
applp,7123,1,2298,0
efmd,7123,1,2298,0
cdl,7123,1,2298,0
effectivemodels,7123,1,2298,0
efficitively,7123,1,2298,0
approves,7123,1,2298,0
approachable,7123,1,2298,0
efficacious,7123,1,2298,0
approcah,7123,1,2298,0
approacher,7123,1,2298,0
ctpm,7123,1,2298,0
cdc,7123,1,2298,0
cdcf,7123,1,2298,0
apprehensive,7123,1,2298,0
cdip,7123,1,2298,0
ctions,7123,1,2298,0
effortful,7123,1,2298,0
applicative,7123,1,2298,0
approxima,7123,1,2298,0
cda,7123,1,2298,0
approximative,7123,1,2298,0
effecting,7123,1,2298,0
effectivess,7123,1,2298,0
ccs,7123,1,2298,0
cctpies,7123,1,2298,0
cub,7123,1,2298,0
ctw,7123,1,2298,0
ctt,7123,1,2298,0
cuboids,7123,1,2298,0
ccn,7123,1,2298,0
effectual,7123,1,2298,0
ccgbank,7123,1,2298,0
ef,7123,1,2298,0
cuisine,7123,1,2298,0
efec,7123,1,2298,0
ccfomi,7123,1,2298,0
aptitude,7123,1,2298,0
cued,7123,1,2298,0
apt,7123,1,2298,0
apromising,7123,1,2298,0
effecive,7123,1,2298,0
apsipa,7123,1,2298,0
cci,7123,1,2298,0
ccl,7123,1,2298,0
apropriate,7123,1,2298,0
amounted,7123,1,2298,0
ema,7123,1,2298,0
eluded,7123,1,2298,0
changer,7123,1,2298,0
crosses,7123,1,2298,0
anniversaries,7123,1,2298,0
anniversary,7123,1,2298,0
annotates,7123,1,2298,0
cerbere,7123,1,2298,0
ceratain,7123,1,2298,0
announce,7123,1,2298,0
crossmodal,7123,1,2298,0
ceptron,7123,1,2298,0
els,7123,1,2298,0
analgesia,7123,1,2298,0
anthropic,7123,1,2298,0
ement,7123,1,2298,0
eme,7123,1,2298,0
amaterial,7123,1,2298,0
amarkov,7123,1,2298,0
amalgamized,7123,1,2298,0
amalgamated,7123,1,2298,0
emergencies,7123,1,2298,0
channelling,7123,1,2298,0
crawlers,7123,1,2298,0
crawl,7123,1,2298,0
alyze,7123,1,2298,0
chanting,7123,1,2298,0
alysia,7123,1,2298,0
chaos,7123,1,2298,0
elephants,7123,1,2298,0
annex,7123,1,2298,0
crossed,7123,1,2298,0
elevate,7123,1,2298,0
answerxchange,7123,1,2298,0
anomal,7123,1,2298,0
electrocardiographic,7123,1,2298,0
centralities,7123,1,2298,0
electrocardiography,7123,1,2298,0
electrode,7123,1,2298,0
electrodermal,7123,1,2298,0
crossnets,7123,1,2298,0
elegans,7123,1,2298,0
ceptral,7123,1,2298,0
angstrom,7123,1,2298,0
crossbars,7123,1,2298,0
anintelligent,7123,1,2298,0
animportant,7123,1,2298,0
elevated,7123,1,2298,0
anhydride,7123,1,2298,0
elevation,7123,1,2298,0
crops,7123,1,2298,0
announcing,7123,1,2298,0
angluin81,7123,1,2298,0
anglia,7123,1,2298,0
cropped,7123,1,2298,0
angiography,7123,1,2298,0
elicitations,7123,1,2298,0
crosscutting,7123,1,2298,0
cranfield,7123,1,2298,0
crbm,7123,1,2298,0
ampl,7123,1,2298,0
emnd45,7123,1,2298,0
als,7123,1,2298,0
alreadyoverwhelming,7123,1,2298,0
characterisations,7123,1,2298,0
alternations,7123,1,2298,0
alup,7123,1,2298,0
emma,7123,1,2298,0
alu,7123,1,2298,0
emitted,7123,1,2298,0
emitter,7123,1,2298,0
altruists,7123,1,2298,0
char2word,7123,1,2298,0
characterby,7123,1,2298,0
altruistic,7123,1,2298,0
emille,7123,1,2298,0
altruism,7123,1,2298,0
altmetric,7123,1,2298,0
cqc,7123,1,2298,0
alternativeness,7123,1,2298,0
chamber,7123,1,2298,0
ambs,7123,1,2298,0
ambulance,7123,1,2298,0
crikey3,7123,1,2298,0
amrita_cen,7123,1,2298,0
cgan,7123,1,2298,0
amputees,7123,1,2298,0
amputated,7123,1,2298,0
emoti,7123,1,2298,0
alss,7123,1,2298,0
altenative,7123,1,2298,0
emote,7123,1,2298,0
chan,7123,1,2298,0
chambers,7123,1,2298,0
champions,7123,1,2298,0
ambit,7123,1,2298,0
championship,7123,1,2298,0
amazons,7123,1,2298,0
emc,7123,1,2298,0
embraced,7123,1,2298,0
creased,7123,1,2298,0
crease,7123,1,2298,0
amazing,7123,1,2298,0
cre,7123,1,2298,0
embracing,7123,1,2298,0
alwabp,7123,1,2298,0
eminescu,7123,1,2298,0
cfdp,7123,1,2298,0
cpsc,7123,1,2298,0
emoa,7123,1,2298,0
cptables,7123,1,2298,0
emoji2vec,7123,1,2298,0
cptable,7123,1,2298,0
emojinet,7123,1,2298,0
cpss,7123,1,2298,0
emontrer,7123,1,2298,0
charactering,7123,1,2298,0
datatypes,7123,1,2298,0
attentionbased,7123,1,2298,0
reiterating,7123,1,2298,0
dysarthria,7123,1,2298,0
eamsgd,7123,1,2298,0
catchy,7123,1,2298,0
as_deepclaw,7123,1,2298,0
e_2,7123,1,2298,0
cyborg,7123,1,2298,0
dynanewton,7123,1,2298,0
dysfluencies,7123,1,2298,0
ascending,7123,1,2298,0
dynasty,7123,1,2298,0
catasto,7123,1,2298,0
dynastyle,7123,1,2298,0
dyowas,7123,1,2298,0
dysfluency,7123,1,2298,0
eagerly,7123,1,2298,0
e_1,7123,1,2298,0
dysfluent,7123,1,2298,0
catastrophes,7123,1,2298,0
dyskinesia,7123,1,2298,0
dyslalic,7123,1,2298,0
dyslipaemia,7123,1,2298,0
aside,7123,1,2298,0
asin,7123,1,2298,0
dba,7123,1,2298,0
dummies,7123,1,2298,0
aspiring,7123,1,2298,0
duggan,7123,1,2298,0
eagmfi,7123,1,2298,0
asag,7123,1,2298,0
asian,7123,1,2298,0
dwo06,7123,1,2298,0
dwasp,7123,1,2298,0
dva,7123,1,2298,0
dvb,7123,1,2298,0
dvd,7123,1,2298,0
dvds,7123,1,2298,0
dvm,7123,1,2298,0
catalonia,7123,1,2298,0
dwcrf,7123,1,2298,0
dxt,7123,1,2298,0
cypriot,7123,1,2298,0
dwelling,7123,1,2298,0
cylindrification,7123,1,2298,0
catalyse,7123,1,2298,0
catches,7123,1,2298,0
cylindrical,7123,1,2298,0
cataphoric,7123,1,2298,0
dynamite,7123,1,2298,0
asift,7123,1,2298,0
eacs,7123,1,2298,0
ascend,7123,1,2298,0
asc,7123,1,2298,0
asbarhetsindex,7123,1,2298,0
asap,7123,1,2298,0
cyberphysical,7123,1,2298,0
cybernetic,7123,1,2298,0
eafi,7123,1,2298,0
aspirin,7123,1,2298,0
dumb,7123,1,2298,0
cassandra,7123,1,2298,0
castles,7123,1,2298,0
dust,7123,1,2298,0
dusts,7123,1,2298,0
dut,7123,1,2298,0
askers,7123,1,2298,0
aslegitimate,7123,1,2298,0
dutnais,7123,1,2298,0
cz,7123,1,2298,0
dutta,7123,1,2298,0
asker,7123,1,2298,0
duvva,7123,1,2298,0
dv,7123,1,2298,0
asm,7123,1,2298,0
d3sp,7123,1,2298,0
aspire,7123,1,2298,0
duplicated,7123,1,2298,0
aspectterms,7123,1,2298,0
castling,7123,1,2298,0
d50,7123,1,2298,0
d2rq,7123,1,2298,0
d2,7123,1,2298,0
d2fas,7123,1,2298,0
aspartame,7123,1,2298,0
asmm,7123,1,2298,0
durational,7123,1,2298,0
asmh,7123,1,2298,0
durative,7123,1,2298,0
dus,7123,1,2298,0
durst,7123,1,2298,0
cataclysmic,7123,1,2298,0
duties,7123,1,2298,0
d_c,7123,1,2298,0
cassimatis,7123,1,2298,0
dumps,7123,1,2298,0
castle,7123,1,2298,0
aspide,7123,1,2298,0
aspmt,7123,1,2298,0
asrs,7123,1,2298,0
duplex,7123,1,2298,0
dubious,7123,1,2298,0
assamese,7123,1,2298,0
dualized,7123,1,2298,0
dually,7123,1,2298,0
asru,7123,1,2298,0
casino,7123,1,2298,0
duc01,7123,1,2298,0
dudqn,7123,1,2298,0
duc02,7123,1,2298,0
d_g,7123,1,2298,0
duced,7123,1,2298,0
d_f,7123,1,2298,0
duction,7123,1,2298,0
dudley,7123,1,2298,0
duolingo,7123,1,2298,0
asperix,7123,1,2298,0
cysouw,7123,1,2298,0
dynamism,7123,1,2298,0
dyad,7123,1,2298,0
dose,7123,1,2298,0
reimplementation,7123,1,2298,0
regress,7123,1,2298,0
regretfully,7123,1,2298,0
regrouping,7123,1,2298,0
regularisations,7123,1,2298,0
regularizedlaplacian,7123,1,2298,0
regulator,7123,1,2298,0
reinstatement,7123,1,2298,0
regulus,7123,1,2298,0
rehearsals,7123,1,2298,0
reid,7123,1,2298,0
reimbursement,7123,1,2298,0
reimplement,7123,1,2298,0
reimplementing,7123,1,2298,0
regimen,7123,1,2298,0
reinforcements,7123,1,2298,0
reinforces,7123,1,2298,0
reinstate,7123,1,2298,0
remembered,7123,1,2298,0
representativeness,7123,1,2298,0
replete,7123,1,2298,0
replicable,7123,1,2298,0
replicates,7123,1,2298,0
replicators,7123,1,2298,0
replied,7123,1,2298,0
repopulates,7123,1,2298,0
reportedly,7123,1,2298,0
registry,7123,1,2298,0
regulates,7123,1,2298,0
dynamicity,7123,1,2298,0
relcrowd,7123,1,2298,0
rejuvenation,7123,1,2298,0
rekindled,7123,1,2298,0
rel,7123,1,2298,0
relabeled,7123,1,2298,0
relabelling,7123,1,2298,0
relata,7123,1,2298,0
relationbased,7123,1,2298,0
relativity,7123,1,2298,0
relativized,7123,1,2298,0
relaunch,7123,1,2298,0
relavant,7123,1,2298,0
relay,7123,1,2298,0
rele,7123,1,2298,0
reinstating,7123,1,2298,0
relearning,7123,1,2298,0
relentless,7123,1,2298,0
relevances,7123,1,2298,0
relighting,7123,1,2298,0
relinquishing,7123,1,2298,0
relocate,7123,1,2298,0
remarkablely,7123,1,2298,0
remarked,7123,1,2298,0
remedial,7123,1,2298,0
remediation,7123,1,2298,0
reinventing,7123,1,2298,0
reintubation,7123,1,2298,0
reportempirical,7123,1,2298,0
reprap3d,7123,1,2298,0
represen,7123,1,2298,0
klein,7123,1,2298,0
replaceable,7123,1,2298,0
reorganizes,7123,1,2298,0
rep,7123,1,2298,0
repacked,7123,1,2298,0
reparandum,7123,1,2298,0
repayment,7123,1,2298,0
repays,7123,1,2298,0
repercussion,7123,1,2298,0
repercussions,7123,1,2298,0
repetetive,7123,1,2298,0
replab,7123,1,2298,0
flips,7123,1,2298,0
conceders,7123,1,2298,0
representationally,7123,1,2298,0
cyk,7123,1,2298,0
cylinders,7123,1,2298,0
catalyze,7123,1,2298,0
dycos,7123,1,2298,0
dyna,7123,1,2298,0
cylinder,7123,1,2298,0
cyclists,7123,1,2298,0
asd,7123,1,2298,0
ascriptions,7123,1,2298,0
ascribed,7123,1,2298,0
ascribe,7123,1,2298,0
catan,7123,1,2298,0
reorganization,7123,1,2298,0
reordered,7123,1,2298,0
reorder,7123,1,2298,0
rented,7123,1,2298,0
representions,7123,1,2298,0
reprocess,7123,1,2298,0
reproductive,7123,1,2298,0
reproving,7123,1,2298,0
reptree,7123,1,2298,0
republican,7123,1,2298,0
republish,7123,1,2298,0
repudiated,7123,1,2298,0
repurpose,7123,1,2298,0
repurposed,7123,1,2298,0
repurposing,7123,1,2298,0
reputed,7123,1,2298,0
replenished,7123,1,2298,0
replayed,7123,1,2298,0
remodeled,7123,1,2298,0
reorders,7123,1,2298,0
remotely,7123,1,2298,0
remplac,7123,1,2298,0
rems,7123,1,2298,0
renamable,7123,1,2298,0
renewables,7123,1,2298,0
renewal,7123,1,2298,0
renga,7123,1,2298,0
renounce,7123,1,2298,0
rent,7123,1,2298,0
cybercriminal,7123,1,2298,0
earch,7123,1,2298,0
categorisation,7123,1,2298,0
dasqn,7123,1,2298,0
dow,7123,1,2298,0
careers,7123,1,2298,0
attainability,7123,1,2298,0
downfall,7123,1,2298,0
atten,7123,1,2298,0
downhill,7123,1,2298,0
downlink,7123,1,2298,0
attempto,7123,1,2298,0
dataology,7123,1,2298,0
atraining,7123,1,2298,0
dragon,7123,1,2298,0
dppns,7123,1,2298,0
dpso,7123,1,2298,0
cardplay,7123,1,2298,0
dqfd,7123,1,2298,0
atn,7123,1,2298,0
carnage,7123,1,2298,0
carneades,7123,1,2298,0
drafted,7123,1,2298,0
drafting,7123,1,2298,0
dragan,7123,1,2298,0
dppn,7123,1,2298,0
dp88,7123,1,2298,0
atpg,7123,1,2298,0
atractive,7123,1,2298,0
caresses,7123,1,2298,0
doubts,7123,1,2298,0
cardiopulmonary,7123,1,2298,0
arithmetics,7123,1,2298,0
datagrad,7123,1,2298,0
ecat,7123,1,2298,0
ecai,7123,1,2298,0
cvpr2013,7123,1,2298,0
cvpr2015,7123,1,2298,0
cvr,7123,1,2298,0
arrows,7123,1,2298,0
ars,7123,1,2298,0
caterpillar,7123,1,2298,0
asserting,7123,1,2298,0
dualistic,7123,1,2298,0
assertional,7123,1,2298,0
datagram,7123,1,2298,0
caregiver,7123,1,2298,0
attendant,7123,1,2298,0
downsides,7123,1,2298,0
downtime,7123,1,2298,0
databse,7123,1,2298,0
downloading,7123,1,2298,0
dowty,7123,1,2298,0
attac,7123,1,2298,0
careless,7123,1,2298,0
databased,7123,1,2298,0
atrocious,7123,1,2298,0
downloads,7123,1,2298,0
datalift,7123,1,2298,0
dp2,7123,1,2298,0
dpca,7123,1,2298,0
dpcl,7123,1,2298,0
dpclus,7123,1,2298,0
carcinogenic,7123,1,2298,0
capricious,7123,1,2298,0
doi,7123,1,2298,0
dol,7123,1,2298,0
captain,7123,1,2298,0
auctioned,7123,1,2298,0
dom,7123,1,2298,0
audiobook,7123,1,2298,0
captcha,7123,1,2298,0
audible,7123,1,2298,0
domaine,7123,1,2298,0
audibert,7123,1,2298,0
dauto,7123,1,2298,0
cardboard,7123,1,2298,0
atq,7123,1,2298,0
dorefa,7123,1,2298,0
dorefatnet,7123,1,2298,0
attitudinal,7123,1,2298,0
dorr,7123,1,2298,0
attestation,7123,1,2298,0
attest,7123,1,2298,0
attenuate,7123,1,2298,0
donald,7123,1,2298,0
dos,7123,1,2298,0
datasources,7123,1,2298,0
cardinally,7123,1,2298,0
dosage,7123,1,2298,0
dogmatically,7123,1,2298,0
daytime,7123,1,2298,0
douban,7123,1,2298,0
domaines,7123,1,2298,0
carlsson,7123,1,2298,0
dpmirl,7123,1,2298,0
cargos,7123,1,2298,0
atorvastatin,7123,1,2298,0
atop,7123,1,2298,0
carlini,7123,1,2298,0
atns,7123,1,2298,0
doublegreedy,7123,1,2298,0
doubled,7123,1,2298,0
cardinals,7123,1,2298,0
captchas,7123,1,2298,0
domashnjoho,7123,1,2298,0
dawt,7123,1,2298,0
dawned,7123,1,2298,0
auc_ks,7123,1,2298,0
atypicality,7123,1,2298,0
attsum,7123,1,2298,0
domaingeneral,7123,1,2298,0
captioner,7123,1,2298,0
domination,7123,1,2298,0
attributional,7123,1,2298,0
david,7123,1,2298,0
attractors,7123,1,2298,0
domingos,7123,1,2298,0
auc_roc,7123,1,2298,0
eccentric,7123,1,2298,0
cations,7123,1,2298,0
eced,7123,1,2298,0
archivio,7123,1,2298,0
categorizability,7123,1,2298,0
arduino,7123,1,2298,0
edagogique,7123,1,2298,0
edant,7123,1,2298,0
edas,7123,1,2298,0
edelkamp,7123,1,2298,0
edg,7123,1,2298,0
edgac,7123,1,2298,0
cbir,7123,1,2298,0
curtain,7123,1,2298,0
arcing,7123,1,2298,0
edged,7123,1,2298,0
curser,7123,1,2298,0
ecrit,7123,1,2298,0
cbn,7123,1,2298,0
edac,7123,1,2298,0
curtis,7123,1,2298,0
cusp,7123,1,2298,0
cbdb,7123,1,2298,0
cused,7123,1,2298,0
argudas,7123,1,2298,0
arguable,7123,1,2298,0
cus,7123,1,2298,0
cbc,7123,1,2298,0
cbgs,7123,1,2298,0
cbe,7123,1,2298,0
argumentations,7123,1,2298,0
ecog,7123,1,2298,0
customizes,7123,1,2298,0
arly,7123,1,2298,0
aristotle,7123,1,2298,0
customising,7123,1,2298,0
customisation,7123,1,2298,0
cavat,7123,1,2298,0
ecommendation,7123,1,2298,0
ecologically,7123,1,2298,0
ario,7123,1,2298,0
ariadne,7123,1,2298,0
argus,7123,1,2298,0
cba,7123,1,2298,0
cussed,7123,1,2298,0
arities,7123,1,2298,0
ecoli,7123,1,2298,0
cuss,7123,1,2298,0
ecocs,7123,1,2298,0
ecmdd,7123,1,2298,0
ecml,7123,1,2298,0
arplaces,7123,1,2298,0
arplace,7123,1,2298,0
arow,7123,1,2298,0
arose,7123,1,2298,0
aroc,7123,1,2298,0
causalrelevance,7123,1,2298,0
armband,7123,1,2298,0
arma,7123,1,2298,0
ecr,7123,1,2298,0
ectiveness,7123,1,2298,0
cvppp,7123,1,2298,0
cvds,7123,1,2298,0
easel,7123,1,2298,0
artifical,7123,1,2298,0
articulography,7123,1,2298,0
easiest,7123,1,2298,0
ebnn,7123,1,2298,0
ebnns,7123,1,2298,0
ebooks,7123,1,2298,0
arrests,7123,1,2298,0
arrises,7123,1,2298,0
cve,7123,1,2298,0
arrhythmic,7123,1,2298,0
ecgs,7123,1,2298,0
cvcc,7123,1,2298,0
ects,7123,1,2298,0
cvc,7123,1,2298,0
ebp,7123,1,2298,0
echoes,7123,1,2298,0
ecia,7123,1,2298,0
cauchy,7123,1,2298,0
ecialis,7123,1,2298,0
ecialit,7123,1,2298,0
caus,7123,1,2298,0
cats,7123,1,2298,0
cvnns,7123,1,2298,0
cvpaper,7123,1,2298,0
ecf,7123,1,2298,0
categorizations,7123,1,2298,0
cww,7123,1,2298,0
artificiel,7123,1,2298,0
cyberbullying,7123,1,2298,0
curvatures,7123,1,2298,0
ecmascript,7123,1,2298,0
causalities,7123,1,2298,0
eb,7123,1,2298,0
eastman,7123,1,2298,0
arti,7123,1,2298,0
easton,7123,1,2298,0
arthritis,7123,1,2298,0
eat,7123,1,2298,0
eavesdropper,7123,1,2298,0
ebcs,7123,1,2298,0
articulating,7123,1,2298,0
ebiquity,7123,1,2298,0
eblearn,7123,1,2298,0
artbp,7123,1,2298,0
artaa,7123,1,2298,0
cvut,7123,1,2298,0
ebmt,7123,1,2298,0
eclat,7123,1,2298,0
cyberaggression,7123,1,2298,0
earnings,7123,1,2298,0
earns,7123,1,2298,0
ears,7123,1,2298,0
cyberchondria,7123,1,2298,0
artistically,7123,1,2298,0
photoacoustic,7123,1,2298,0
phonologists,7123,1,2298,0
subcategories,7123,1,2298,0
tutors,7123,1,2298,0
turbine,7123,1,2298,0
turbines,7123,1,2298,0
turbo,7123,1,2298,0
turbotax,7123,1,2298,0
turkers,7123,1,2298,0
turkic,7123,1,2298,0
turner,7123,1,2298,0
turney,7123,1,2298,0
turnover,7123,1,2298,0
tut,7123,1,2298,0
tutor,7123,1,2298,0
tutored,7123,1,2298,0
tvi,7123,1,2298,0
tunnels,7123,1,2298,0
tweaked,7123,1,2298,0
tweaking,7123,1,2298,0
ttr,7123,1,2298,0
ttosom,7123,1,2298,0
ttoconrot,7123,1,2298,0
troubleshooters,7123,1,2298,0
trousers,7123,1,2298,0
trowl,7123,1,2298,0
trucks,7123,1,2298,0
trueskill,7123,1,2298,0
trumps,7123,1,2298,0
trusion,7123,1,2298,0
turan,7123,1,2298,0
tunnel,7123,1,2298,0
wkt,7123,1,2298,0
wolfram,7123,1,2298,0
wlms,7123,1,2298,0
wm,7123,1,2298,0
wmn,7123,1,2298,0
wondering,7123,1,2298,0
wmt15,7123,1,2298,0
wnn,7123,1,2298,0
wnp,7123,1,2298,0
wntags,7123,1,2298,0
wntm,7123,1,2298,0
wobbly,7123,1,2298,0
wolfie,7123,1,2298,0
wolfpack,7123,1,2298,0
wolof,7123,1,2298,0
tunisian,7123,1,2298,0
woltran,7123,1,2298,0
wonderful,7123,1,2298,0
varian,7123,1,2298,0
variably,7123,1,2298,0
variablesized,7123,1,2298,0
twiinsight,7123,1,2298,0
tty,7123,1,2298,0
tufte,7123,1,2298,0
tug,7123,1,2298,0
tuition,7123,1,2298,0
tulates,7123,1,2298,0
tunefully,7123,1,2298,0
trustpilot,7123,1,2298,0
truths,7123,1,2298,0
tsamardinos,7123,1,2298,0
uiuc,7123,1,2298,0
ues,7123,1,2298,0
ufb,7123,1,2298,0
ug,7123,1,2298,0
ugc,7123,1,2298,0
ugdss,7123,1,2298,0
uh,7123,1,2298,0
uhf,7123,1,2298,0
uhhuh,7123,1,2298,0
ui,7123,1,2298,0
uid,7123,1,2298,0
uima,7123,1,2298,0
uir,7123,1,2298,0
uki,7123,1,2298,0
tsvr,7123,1,2298,0
ukrainian,7123,1,2298,0
ular,7123,1,2298,0
ucav,7123,1,2298,0
uc_k,7123,1,2298,0
uc_1,7123,1,2298,0
typ,7123,1,2298,0
twise,7123,1,2298,0
twixt,7123,1,2298,0
twnertc,7123,1,2298,0
twofolds,7123,1,2298,0
twophase,7123,1,2298,0
twsvm,7123,1,2298,0
uencing,7123,1,2298,0
uedin,7123,1,2298,0
ue,7123,1,2298,0
udbn,7123,1,2298,0
tsarfaty,7123,1,2298,0
tsasorec,7123,1,2298,0
tscca,7123,1,2298,0
tscit2fnn,7123,1,2298,0
tseb,7123,1,2298,0
tsf,7123,1,2298,0
tsk,7123,1,2298,0
tsm,7123,1,2298,0
tsmc,7123,1,2298,0
tsr,7123,1,2298,0
tstp,7123,1,2298,0
tsukuba,7123,1,2298,0
tsvm,7123,1,2298,0
tweedie,7123,1,2298,0
twilight,7123,1,2298,0
tropical,7123,1,2298,0
twins,7123,1,2298,0
ucavs,7123,1,2298,0
ucf,7123,1,2298,0
ucf101,7123,1,2298,0
ucnn,7123,1,2298,0
ucp,7123,1,2298,0
ucq,7123,1,2298,0
ucr,7123,1,2298,0
ucrl,7123,1,2298,0
wlda,7123,1,2298,0
wits,7123,1,2298,0
tx1,7123,1,2298,0
wideband,7123,1,2298,0
wildly,7123,1,2298,0
wille,7123,1,2298,0
william,7123,1,2298,0
willow,7123,1,2298,0
wilson,7123,1,2298,0
wimmics,7123,1,2298,0
windchill,7123,1,2298,0
winding,7123,1,2298,0
wine,7123,1,2298,0
winsletts,7123,1,2298,0
wired,7123,1,2298,0
widehat,7123,1,2298,0
widc,7123,1,2298,0
wilde,7123,1,2298,0
where4,7123,1,2298,0
wepropose,7123,1,2298,0
weshow,7123,1,2298,0
wet,7123,1,2298,0
wetness,7123,1,2298,0
wf,7123,1,2298,0
wfsm,7123,1,2298,0
wgs,7123,1,2298,0
wh,7123,1,2298,0
whca,7123,1,2298,0
wheat,7123,1,2298,0
wheatley,7123,1,2298,0
wildfires,7123,1,2298,0
wikitablequestions,7123,1,2298,0
withthe,7123,1,2298,0
wr,7123,1,2298,0
yudkowski,7123,1,2298,0
yue,7123,1,2298,0
yum,7123,1,2298,0
yummly,7123,1,2298,0
z3,7123,1,2298,0
z783,7123,1,2298,0
z_b,7123,1,2298,0
za,7123,1,2298,0
zagros,7123,1,2298,0
zaki,7123,1,2298,0
zalando,7123,1,2298,0
zamparelli,7123,1,2298,0
wpm1,7123,1,2298,0
wikisql,7123,1,2298,0
welty,7123,1,2298,0
wireheading,7123,1,2298,0
widens,7123,1,2298,0
widest,7123,1,2298,0
widop,7123,1,2298,0
widtio,7123,1,2298,0
wierzbicka,7123,1,2298,0
wighting,7123,1,2298,0
wikibio,7123,1,2298,0
wikileaks,7123,1,2298,0
wikiometrics,7123,1,2298,0
wikisem500,7123,1,2298,0
wheels,7123,1,2298,0
whence,7123,1,2298,0
whereabouts,7123,1,2298,0
wp,7123,1,2298,0
worldview,7123,1,2298,0
worldviews,7123,1,2298,0
worm,7123,1,2298,0
worried,7123,1,2298,0
worry,7123,1,2298,0
worrying,7123,1,2298,0
worsen,7123,1,2298,0
worsening,7123,1,2298,0
worship,7123,1,2298,0
worthiness,7123,1,2298,0
wound,7123,1,2298,0
woz,7123,1,2298,0
wpa,7123,1,2298,0
wich,7123,1,2298,0
wpd,7123,1,2298,0
wordbanks,7123,1,2298,0
wondernetwork,7123,1,2298,0
wonderland,7123,1,2298,0
wmd,7123,1,2298,0
wisely,7123,1,2298,0
wisenet,7123,1,2298,0
wishart,7123,1,2298,0
wison,7123,1,2298,0
withhigh,7123,1,2298,0
withstand,7123,1,2298,0
withstate,7123,1,2298,0
worldbank,7123,1,2298,0
workstations,7123,1,2298,0
workplaces,7123,1,2298,0
workgroup,7123,1,2298,0
